PWGTP,AGEP,GASP,GRPIP,JWAP,JWDP,JWMNP,FER,HHL,HISPEED,JWTRNS,SCH,SCHL,SEX,state
56,17,30,0,194,115,20,0,1,1,1,2,13,1,05
51,14,30,0,0,0,0,0,1,1,0,2,11,2,05
5,37,3,0,70,13,144,0,1,1,1,1,12,1,05
35,7,3,0,0,0,0,0,1,1,0,2,5,2,05
35,3,3,0,0,0,0,0,1,1,0,2,1,1,05
341,76,10,0,0,0,0,0,1,1,0,1,19,2,05
240,84,20,0,0,0,0,0,1,0,0,1,16,2,05
103,30,30,0,77,37,5,0,1,1,1,1,16,1,05
89,32,30,0,55,17,2,2,1,1,1,1,20,2,05
52,69,20,0,0,0,0,0,1,1,0,1,16,2,05
62,70,20,0,0,0,0,0,1,1,0,1,14,1,05
42,21,3,16,83,43,8,2,2,2,1,1,1,2,05
9,67,3,0,88,46,15,0,1,2,1,1,16,2,05
9,80,3,0,0,0,0,0,1,2,0,1,16,1,05
8,38,3,0,97,49,45,2,1,2,1,1,19,2,05
80,65,3,82,0,0,0,0,1,1,0,1,15,2,05
17,73,90,0,0,0,0,0,1,0,0,1,17,2,05
119,63,3,0,88,31,90,0,1,1,1,1,16,1,05
153,63,3,0,0,0,0,0,1,1,0,1,16,2,05
76,27,70,0,89,49,8,2,1,1,1,1,20,2,05
79,32,70,0,53,16,5,0,1,1,1,1,16,1,05
88,3,70,0,0,0,0,0,1,1,0,1,1,2,05
39,15,70,0,0,0,0,0,1,1,0,2,12,1,05
75,62,3,0,98,58,5,0,1,1,1,1,16,1,05
81,59,3,0,0,0,0,0,1,1,0,1,19,2,05
159,23,250,44,85,43,15,0,1,1,1,1,16,1,05
219,22,250,44,84,43,10,0,1,1,1,1,16,1,05
64,74,300,0,161,100,7,0,1,1,1,1,24,1,05
61,64,300,0,116,73,20,0,1,1,1,1,22,2,05
77,25,300,0,0,0,0,0,1,1,0,1,18,1,05
114,80,3,0,0,0,0,0,1,1,0,1,19,2,05
527,29,3,14,111,67,25,2,1,1,1,2,20,2,05
527,35,3,14,58,16,30,0,1,1,1,1,16,1,05
122,40,50,0,97,55,18,2,1,1,1,1,19,2,05
144,42,50,0,59,17,20,0,1,1,1,1,18,1,05
110,18,50,0,110,67,20,0,1,1,1,2,14,1,05
117,16,50,0,0,0,0,2,1,1,0,2,12,2,05
117,52,3,0,7,1,35,0,1,0,1,1,14,2,05
27,29,3,0,0,0,0,0,1,1,11,1,17,1,05
37,27,3,0,72,31,12,2,1,1,1,1,17,2,05
41,7,3,0,0,0,0,0,1,1,0,2,4,1,05
53,6,3,0,0,0,0,0,1,1,0,2,4,2,05
100,87,3,76,0,0,0,0,1,2,0,1,18,2,05
36,57,3,0,94,40,75,0,3,2,12,1,15,1,05
65,54,3,0,0,0,0,0,3,2,0,1,17,2,05
67,54,3,0,0,0,0,0,3,2,0,1,17,2,05
64,60,60,0,79,34,30,0,1,1,1,1,21,1,05
60,65,60,0,0,0,0,0,1,1,0,1,22,2,05
102,29,60,0,103,61,15,2,1,1,1,2,21,2,05
95,23,60,0,74,31,20,2,1,1,1,2,21,2,05
88,53,30,15,69,25,25,0,1,1,1,1,19,1,05
90,49,30,15,0,0,0,2,1,1,11,1,20,2,05
97,18,30,15,133,85,15,0,1,1,1,2,18,1,05
133,11,30,15,0,0,0,0,1,1,0,2,8,1,05
16,46,200,51,90,47,20,2,1,2,1,1,1,2,05
13,50,200,51,0,0,0,0,1,2,0,1,17,1,05
40,93,120,0,0,0,0,0,1,2,0,1,19,2,05
47,70,120,0,0,0,0,0,1,2,0,1,20,2,05
42,77,3,0,0,0,0,0,1,0,0,1,12,1,05
31,79,3,0,0,0,0,0,1,0,0,1,16,2,05
59,53,3,0,87,46,10,0,1,2,1,1,16,2,05
88,57,3,0,58,14,45,0,1,2,1,1,16,1,05
196,68,3,0,0,0,0,0,1,0,0,1,11,1,05
87,79,80,0,0,0,0,0,1,1,0,1,21,2,05
106,80,80,0,0,0,0,0,1,1,0,1,21,1,05
215,34,50,0,102,61,10,0,1,1,1,1,21,1,05
153,30,50,0,0,0,0,1,1,1,0,1,24,2,05
115,0,50,0,0,0,0,0,1,1,0,0,0,2,05
100,74,80,0,74,31,20,0,1,1,1,1,18,2,05
128,53,3,16,101,61,5,0,2,0,1,1,16,2,05
110,48,3,16,76,31,30,0,2,0,12,1,16,1,05
198,63,130,15,0,0,0,0,1,2,0,1,17,2,05
169,88,130,15,0,0,0,0,1,2,0,1,15,2,05
35,41,3,0,97,52,30,2,1,1,1,1,20,2,05
23,12,3,0,0,0,0,0,1,1,0,2,9,1,05
331,42,3,0,108,44,144,0,1,1,1,1,17,1,05
237,19,3,0,0,0,0,0,1,1,0,1,16,1,05
356,38,3,0,109,67,15,2,1,1,1,1,19,2,05
423,18,3,0,49,13,15,2,1,1,1,2,19,2,05
355,15,3,0,0,0,0,0,1,1,0,2,12,1,05
319,5,3,0,0,0,0,0,1,1,0,2,2,1,05
38,65,40,0,89,49,8,0,1,1,1,1,17,2,05
30,43,40,0,95,55,5,2,1,1,1,1,16,2,05
43,30,40,0,185,112,5,0,1,1,1,1,16,1,05
45,21,40,0,0,0,0,2,1,1,0,1,16,2,05
78,47,3,0,0,0,0,2,1,1,0,1,19,2,05
78,64,3,0,262,140,30,0,1,1,1,1,16,1,05
60,70,3,0,139,86,30,0,1,1,1,1,19,2,05
59,51,3,24,0,0,0,0,1,2,11,1,21,2,05
101,42,3,0,0,0,0,2,1,1,0,1,19,2,05
59,42,3,0,72,31,10,0,1,1,1,1,20,1,05
76,63,4,0,0,0,0,0,1,2,0,1,16,1,05
61,64,4,0,0,0,0,0,1,2,0,1,16,2,05
105,62,4,0,0,0,0,0,1,2,0,1,16,2,05
59,69,90,0,0,0,0,0,1,0,0,1,1,1,05
59,60,90,0,72,31,10,0,1,0,1,1,16,2,05
48,52,70,0,95,48,40,0,1,2,1,1,19,2,05
79,57,70,0,79,39,7,0,1,2,1,1,19,1,05
74,29,3,13,87,43,25,0,1,1,1,1,21,1,05
43,53,3,0,0,0,0,0,1,1,0,1,21,2,05
50,54,3,0,0,0,0,0,1,1,11,1,22,1,05
103,64,130,0,0,0,0,0,1,1,0,1,21,1,05
102,72,1600,0,0,0,0,0,1,1,0,1,20,2,05
98,63,1600,0,0,0,0,0,1,1,0,1,16,1,05
54,77,130,0,0,0,0,0,1,2,0,1,21,1,05
67,69,130,0,0,0,0,0,1,2,0,1,21,2,05
39,59,3,0,104,25,144,0,1,0,1,1,16,1,05
39,47,3,0,5,1,11,2,1,0,1,1,16,2,05
65,16,3,0,0,0,0,0,1,0,0,2,12,1,05
47,14,3,0,0,0,0,0,1,0,0,2,11,2,05
137,67,3,0,0,0,0,0,1,1,0,1,16,1,05
124,62,3,0,85,43,15,0,1,1,1,1,21,2,05
122,21,3,0,64,19,30,0,1,1,1,1,18,1,05
79,71,180,0,0,0,0,0,1,1,0,1,21,2,05
101,70,180,0,0,0,0,0,1,1,11,1,23,1,05
248,54,80,0,78,37,10,0,2,0,1,1,16,1,05
212,54,80,0,0,0,0,0,2,0,0,1,16,2,05
21,35,3,51,0,0,0,0,1,1,0,1,21,1,05
19,51,3,51,0,0,0,0,1,1,0,1,19,2,05
57,11,3,51,0,0,0,0,1,1,0,1,8,2,05
73,79,200,0,0,0,0,0,1,1,0,1,18,1,05
203,79,200,0,0,0,0,0,1,1,0,1,19,2,05
151,23,200,0,224,130,20,2,1,1,1,2,19,2,05
37,62,3,0,0,0,0,0,1,0,0,1,16,1,05
86,54,100,0,100,58,15,0,1,1,1,1,17,2,05
67,50,100,0,0,0,0,0,1,1,0,1,16,1,05
141,21,100,0,0,0,0,0,1,1,0,1,15,1,05
84,15,100,0,0,0,0,2,1,1,0,3,13,2,05
89,15,100,0,0,0,0,0,1,1,0,3,13,1,05
245,38,30,0,93,49,25,2,1,1,1,1,24,2,05
244,41,30,0,80,37,20,0,1,1,1,1,18,1,05
233,10,30,0,0,0,0,0,1,1,0,2,7,1,05
5,58,3,0,0,0,0,0,1,2,0,1,1,1,05
5,57,3,0,0,0,0,0,1,2,0,1,18,2,05
48,61,3,0,0,0,0,0,1,1,0,1,22,1,05
70,42,3,0,89,49,5,2,1,1,1,1,21,2,05
66,68,150,0,92,52,6,0,1,1,1,1,18,2,05
56,82,150,0,0,0,0,0,1,1,0,1,18,1,05
72,57,3,101,106,65,10,0,1,1,1,2,22,2,05
55,13,3,101,0,0,0,0,1,1,0,2,11,1,05
39,82,70,0,0,0,0,0,1,1,0,1,16,1,05
20,55,70,0,0,0,0,0,1,1,0,1,16,2,05
77,28,3,0,0,0,0,2,1,1,11,1,18,2,05
115,1,3,0,0,0,0,0,1,1,0,0,0,2,05
40,42,3,38,91,49,15,0,1,2,1,1,17,1,05
82,30,3,38,0,0,0,2,1,2,0,1,16,2,05
61,11,3,38,0,0,0,0,1,2,0,2,8,1,05
78,8,3,38,0,0,0,0,1,2,0,2,5,2,05
76,5,3,38,0,0,0,0,1,2,0,2,2,2,05
7,65,3,0,0,0,0,0,1,2,0,1,16,1,05
10,60,3,0,0,0,0,0,1,2,0,1,16,2,05
315,53,3,0,0,0,0,0,1,1,11,1,21,2,05
83,54,60,33,0,0,0,0,1,0,0,1,16,2,05
51,71,90,0,0,0,0,0,1,1,0,1,21,1,05
85,67,90,0,0,0,0,0,1,1,0,1,16,2,05
296,43,180,0,0,0,0,0,1,1,0,1,22,1,05
221,42,180,0,98,53,30,2,1,1,1,1,22,2,05
201,13,180,0,0,0,0,0,1,1,0,3,9,1,05
201,10,180,0,0,0,0,0,1,1,0,2,6,1,05
202,8,180,0,0,0,0,0,1,1,0,2,4,1,05
201,8,180,0,0,0,0,0,1,1,0,2,5,1,05
182,20,3,101,88,40,45,0,1,1,1,2,19,1,05
146,19,3,101,0,0,0,0,1,1,0,2,19,1,05
154,20,3,101,0,0,0,0,1,1,0,2,19,1,05
93,49,3,0,79,31,45,0,1,1,1,1,19,1,05
53,47,3,0,0,0,0,2,1,1,0,1,19,2,05
87,22,3,0,0,0,0,0,1,1,0,1,21,1,05
41,14,3,0,0,0,0,0,1,1,0,2,11,2,05
108,65,3,96,0,0,0,0,1,0,0,1,1,1,05
209,49,220,0,94,49,30,0,4,1,1,1,18,1,05
150,49,220,0,0,0,0,2,4,1,0,1,21,2,05
112,7,220,0,0,0,0,0,4,1,0,2,3,2,05
23,23,3,0,0,0,0,1,1,2,0,1,16,2,05
62,24,3,0,0,0,0,0,1,2,0,1,19,1,05
60,3,3,0,0,0,0,0,1,2,0,1,1,1,05
59,0,3,0,0,0,0,0,1,2,0,0,0,1,05
81,78,3,101,0,0,0,0,1,1,0,1,16,2,05
443,66,40,101,62,19,20,0,1,0,1,1,16,2,05
12,44,3,0,90,39,60,0,1,2,2,1,16,1,05
18,35,3,0,77,31,38,2,1,2,1,1,17,2,05
16,16,3,0,0,0,0,2,1,2,0,2,12,2,05
48,80,20,0,0,0,0,0,1,0,0,1,16,2,05
175,33,70,0,86,43,20,0,1,1,1,2,23,1,05
194,33,70,0,0,0,0,2,1,1,0,1,21,2,05
220,4,70,0,0,0,0,0,1,1,0,1,2,1,05
165,2,70,0,0,0,0,0,1,1,0,0,0,2,05
59,82,50,0,0,0,0,0,1,1,0,1,22,1,05
62,74,50,0,0,0,0,0,1,1,0,1,21,2,05
95,64,280,0,0,0,0,0,1,1,0,1,20,1,05
81,78,280,0,0,0,0,0,1,1,0,1,21,2,05
127,67,330,0,0,0,0,0,1,0,0,1,16,1,05
32,69,330,0,0,0,0,0,1,0,0,1,20,2,05
76,77,100,0,0,0,0,0,1,0,0,1,17,1,05
9,70,70,0,0,0,0,0,1,1,0,1,16,1,05
24,48,3,0,0,0,0,2,1,0,0,1,18,2,05
94,51,3,0,96,55,10,0,1,0,1,1,17,1,05
51,24,3,0,74,19,80,0,1,0,1,1,16,1,05
65,76,100,0,83,43,5,0,1,1,1,1,19,1,05
79,72,100,0,0,0,0,0,1,1,0,1,19,2,05
375,52,3,24,102,55,40,0,2,0,1,1,16,1,05
468,40,3,24,0,0,0,2,2,0,0,1,9,2,05
368,19,3,24,0,0,0,0,2,0,0,1,16,1,05
179,68,3,0,0,0,0,0,1,2,0,1,16,1,05
151,56,3,0,76,34,17,0,1,2,1,1,16,2,05
23,64,30,0,79,37,15,0,1,1,1,1,22,2,05
19,68,30,0,0,0,0,0,1,1,0,1,16,1,05
133,68,40,0,0,0,0,0,1,2,0,1,21,2,05
42,60,3,33,0,0,0,0,1,1,0,1,13,1,05
50,57,3,33,0,0,0,0,1,1,0,1,16,2,05
79,30,3,37,91,50,10,2,1,1,1,1,23,2,05
57,52,3,0,82,31,60,0,1,1,1,1,15,1,05
47,52,3,0,0,0,0,0,1,1,0,1,16,2,05
105,5,3,0,0,0,0,0,1,1,0,2,2,1,05
133,31,3,0,68,25,20,0,3,1,1,1,16,1,05
107,29,3,0,89,49,8,2,3,1,1,1,21,2,05
70,1,3,0,0,0,0,0,3,1,0,0,0,2,05
296,57,320,0,0,0,0,0,1,2,0,1,16,1,05
344,57,320,0,62,19,20,0,1,2,1,1,16,2,05
358,17,320,0,0,0,0,0,1,2,0,2,14,1,05
511,13,320,0,0,0,0,0,1,2,0,2,10,2,05
170,33,3,0,67,25,15,0,2,2,1,1,8,1,05
123,6,3,0,0,0,0,0,2,2,0,2,3,2,05
119,3,3,0,0,0,0,0,2,2,0,1,1,2,05
110,24,3,0,0,0,0,2,2,2,0,1,14,2,05
102,60,3,0,0,0,0,0,1,0,0,1,16,1,05
25,68,100,0,0,0,0,0,1,1,0,1,16,1,05
45,68,30,0,0,0,0,0,1,1,0,1,19,2,05
43,71,30,0,0,0,0,0,1,1,0,1,21,1,05
36,33,3,0,44,11,12,0,1,1,1,1,18,1,05
36,32,3,0,0,0,0,2,1,1,0,1,20,2,05
51,13,3,0,0,0,0,0,1,1,0,3,8,2,05
48,11,3,0,0,0,0,0,1,1,0,3,6,1,05
82,64,3,22,0,0,0,0,1,2,0,1,16,1,05
108,48,80,0,90,47,20,2,1,1,1,1,21,2,05
130,46,80,0,88,43,30,0,1,1,8,1,19,1,05
126,15,80,0,0,0,0,2,1,1,0,2,12,2,05
150,71,50,54,0,0,0,0,1,2,0,1,19,2,05
52,22,3,29,91,51,5,2,2,1,1,1,16,2,05
98,62,100,0,68,20,45,0,1,1,1,1,16,2,05
86,62,100,0,112,67,30,0,1,1,1,1,11,1,05
235,41,3,0,88,43,30,0,1,1,1,2,19,1,05
142,48,3,0,84,43,10,2,1,1,1,2,16,2,05
84,67,3,0,0,0,0,0,1,1,0,2,21,2,05
37,26,20,0,0,0,0,0,1,0,0,1,18,1,05
7,66,3,0,0,0,0,0,1,2,0,1,22,1,05
6,66,3,0,0,0,0,0,1,2,0,1,21,2,05
47,50,3,0,91,46,30,0,1,1,1,1,21,1,05
47,47,3,0,124,79,30,2,1,1,10,1,21,2,05
75,21,3,0,95,52,20,2,1,1,12,1,16,2,05
44,13,3,0,0,0,0,0,1,1,0,3,11,2,05
44,12,3,0,0,0,0,0,1,1,0,3,9,2,05
384,48,40,17,74,31,20,0,1,0,1,1,17,1,05
150,60,70,0,0,0,0,0,1,0,0,1,16,2,05
44,66,40,0,99,55,25,0,1,1,1,1,16,1,05
48,65,40,0,0,0,0,0,1,1,0,1,14,2,05
157,65,60,0,0,0,0,0,1,1,0,1,21,2,05
72,66,3,0,76,31,30,0,1,1,1,1,20,1,05
13,70,3,0,0,0,0,0,1,0,0,1,17,2,05
286,93,3,40,0,0,0,0,1,2,0,1,17,1,05
18,59,3,13,70,31,4,0,1,2,1,1,21,1,05
46,58,140,7,84,16,144,0,1,2,1,1,14,2,05
63,68,140,7,51,13,25,0,1,2,1,1,16,1,05
240,19,3,25,90,49,10,2,1,1,1,1,16,2,05
92,30,60,19,0,0,0,2,1,1,11,1,18,2,05
130,31,60,19,96,55,10,0,1,1,1,1,18,1,05
132,9,60,19,0,0,0,0,1,1,0,2,6,1,05
94,4,60,19,0,0,0,0,1,1,0,1,1,1,05
95,3,60,19,0,0,0,0,1,1,0,1,1,1,05
69,2,60,19,0,0,0,0,1,1,0,0,0,2,05
15,51,3,39,49,13,15,0,1,2,1,1,21,2,05
54,77,20,0,0,0,0,0,1,0,0,1,21,2,05
30,76,10,0,92,48,25,0,1,2,1,1,14,2,05
102,41,3,46,0,0,0,0,1,1,0,1,11,1,05
119,35,3,46,0,0,0,2,1,1,0,1,16,2,05
179,10,3,46,0,0,0,0,1,1,0,1,6,2,05
108,68,3,46,0,0,0,0,1,1,0,1,8,1,05
41,40,100,0,90,51,4,2,1,1,1,1,22,2,05
85,41,100,0,82,37,30,0,1,1,1,1,22,1,05
99,12,100,0,0,0,0,0,1,1,0,3,9,1,05
98,9,100,0,0,0,0,0,1,1,0,2,6,2,05
97,7,100,0,0,0,0,0,1,1,0,3,4,2,05
44,50,3,0,76,31,30,0,1,0,1,1,16,1,05
50,52,3,0,0,0,0,0,1,0,0,1,16,2,05
34,62,3,0,0,0,0,0,1,2,0,1,21,1,05
37,62,3,0,92,49,20,0,1,2,1,1,22,2,05
71,30,3,0,104,61,20,0,1,2,1,1,19,1,05
38,76,20,0,0,0,0,0,1,1,0,1,16,1,05
33,70,20,0,0,0,0,0,1,1,0,1,21,2,05
45,77,70,0,0,0,0,0,1,0,0,1,19,1,05
42,77,70,0,0,0,0,0,1,0,0,1,16,1,05
68,78,3,0,0,0,0,0,1,1,0,1,21,2,05
158,68,3,101,0,0,0,0,1,2,0,1,22,1,05
10,62,60,0,0,0,0,0,1,0,0,1,16,1,05
83,27,20,0,91,48,22,2,1,1,1,1,22,2,05
77,28,20,0,0,0,0,0,1,1,11,1,23,1,05
84,84,60,0,0,0,0,0,1,0,0,1,17,2,05
123,40,3,0,88,43,30,2,1,2,1,1,22,2,05
113,40,3,0,74,31,20,0,1,2,1,1,20,1,05
93,14,3,0,0,0,0,0,1,2,0,2,11,2,05
86,10,3,0,0,0,0,0,1,2,0,2,7,1,05
94,8,3,0,0,0,0,0,1,2,0,2,5,2,05
32,45,80,0,106,67,2,0,1,1,1,1,21,1,05
22,44,80,0,90,49,10,2,1,1,1,1,21,2,05
25,10,80,0,0,0,0,0,1,1,0,3,6,1,05
134,36,3,0,82,41,10,2,1,1,1,2,22,2,05
88,47,3,0,67,22,30,2,1,2,1,1,19,2,05
149,47,3,0,64,17,45,0,1,2,1,1,16,1,05
242,41,3,0,109,67,15,0,4,1,1,2,21,1,05
229,37,3,0,88,46,15,2,4,1,1,1,22,2,05
200,10,3,0,0,0,0,0,4,1,0,2,7,1,05
264,6,3,0,0,0,0,0,4,1,0,2,2,2,05
76,71,20,0,64,19,30,0,1,2,1,1,16,1,05
215,55,20,0,0,0,0,0,1,2,0,1,16,2,05
56,78,3,0,97,55,15,0,1,2,1,1,20,1,05
79,75,3,0,0,0,0,0,1,2,0,1,22,2,05
111,54,80,0,96,55,10,0,1,1,1,1,16,2,05
67,55,80,0,80,37,20,0,1,1,1,1,16,1,05
121,16,80,0,0,0,0,0,1,1,0,2,13,1,05
49,80,120,0,0,0,0,0,4,1,0,1,1,1,05
73,72,120,0,0,0,0,0,4,1,0,1,1,2,05
77,45,120,0,0,0,0,0,4,1,0,1,1,1,05
58,75,120,0,0,0,0,0,4,1,0,1,1,1,05
83,40,3,101,0,0,0,2,1,0,0,1,1,2,05
122,72,3,0,0,0,0,0,1,1,0,1,16,1,05
137,70,3,0,0,0,0,0,1,1,0,1,18,2,05
40,59,3,0,83,40,20,0,1,2,1,1,16,1,05
26,51,3,0,77,31,35,0,1,2,1,1,18,2,05
37,57,10,0,0,0,0,0,1,1,11,1,21,2,05
64,76,3,0,0,0,0,0,1,1,0,1,13,1,05
75,70,3,0,96,55,10,0,1,1,1,1,16,2,05
51,54,140,0,72,31,10,0,2,1,1,1,17,2,05
348,54,60,0,92,49,20,0,1,1,1,1,21,1,05
121,49,3,0,76,34,15,2,1,1,1,1,22,2,05
107,49,3,0,70,19,60,0,1,1,1,1,16,1,05
9,68,60,0,74,29,30,0,3,1,1,1,11,1,05
9,67,60,0,0,0,0,0,3,1,0,1,16,2,05
19,25,60,0,87,46,13,2,3,1,1,1,17,2,05
82,52,30,40,0,0,0,0,1,1,0,1,14,2,05
108,48,30,40,0,0,0,2,1,1,0,1,16,2,05
194,58,3,28,0,0,0,0,1,1,0,1,20,2,05
86,41,40,0,236,133,50,0,1,2,1,1,18,1,05
63,23,40,0,0,0,0,2,1,2,0,1,16,2,05
76,71,40,0,0,0,0,0,1,1,0,1,18,2,05
59,57,40,0,0,0,0,0,1,1,11,1,16,2,05
210,50,250,0,71,31,5,2,1,1,1,1,16,2,05
204,60,250,0,66,16,70,0,1,1,1,1,21,1,05
138,49,3,16,69,28,10,2,2,0,1,1,6,2,05
196,30,3,16,172,104,15,2,2,0,1,1,10,2,05
157,23,3,16,172,104,15,2,2,0,1,1,9,2,05
202,23,3,16,0,0,0,0,2,0,0,1,10,1,05
161,85,3,0,0,0,0,0,1,0,0,1,11,2,05
38,63,3,0,0,0,0,0,1,0,0,1,16,1,05
116,63,3,0,0,0,0,0,1,1,0,1,17,2,05
11,71,3,0,82,42,5,0,1,0,1,1,16,1,05
12,63,3,0,0,0,0,0,1,0,0,1,16,2,05
73,37,120,0,57,17,10,0,1,1,1,1,16,1,05
55,33,120,0,90,49,10,2,1,1,1,1,19,2,05
64,11,120,0,0,0,0,0,1,1,0,2,8,2,05
63,8,120,0,0,0,0,0,1,1,0,2,4,2,05
386,23,50,0,54,16,10,2,1,2,1,1,21,2,05
40,80,170,0,0,0,0,0,1,0,0,1,17,1,05
23,75,170,0,0,0,0,0,1,0,0,1,17,2,05
63,44,3,0,0,0,0,2,1,1,0,1,16,2,05
31,48,3,0,83,37,35,0,1,1,1,1,22,1,05
45,19,3,0,0,0,0,2,1,1,0,2,19,2,05
44,14,3,0,0,0,0,0,1,1,0,2,10,1,05
12,73,40,0,86,43,20,0,1,1,1,1,22,1,05
11,65,40,0,0,0,0,0,1,1,0,1,21,2,05
31,54,160,0,70,28,15,0,1,1,1,1,20,2,05
60,57,160,0,85,43,15,0,1,1,1,1,16,1,05
78,83,3,0,0,0,0,0,1,1,0,1,20,1,05
74,75,3,0,0,0,0,0,1,1,0,1,22,2,05
24,71,70,0,0,0,0,0,1,1,0,1,16,2,05
20,83,70,0,0,0,0,0,1,1,0,3,15,1,05
26,35,50,0,92,49,20,2,1,1,1,1,21,2,05
26,3,50,0,0,0,0,0,1,1,0,1,2,1,05
95,62,30,0,71,26,30,0,1,2,1,1,20,1,05
80,84,3,52,0,0,0,0,1,1,0,1,17,2,05
52,76,3,0,0,0,0,0,1,1,0,1,21,1,05
81,44,3,0,102,55,40,2,1,2,1,1,16,2,05
118,44,3,0,95,46,50,0,1,2,1,1,16,1,05
96,18,3,0,35,5,50,0,1,2,1,1,16,1,05
60,88,3,0,0,0,0,0,1,1,0,1,16,2,05
55,60,30,0,104,64,5,0,2,1,1,1,21,2,05
60,71,30,0,83,43,5,0,2,1,1,1,22,1,05
211,72,70,0,0,0,0,0,1,1,0,1,24,2,05
8,68,40,10,0,0,0,0,1,2,0,1,16,2,05
16,69,40,10,74,31,20,0,1,2,1,1,14,1,05
3,47,40,10,82,31,60,0,1,2,1,1,16,1,05
68,74,90,0,0,0,0,0,1,1,11,1,21,2,05
68,72,90,0,59,16,35,0,1,1,1,1,19,2,05
115,41,3,0,94,55,3,2,1,1,1,1,22,2,05
117,41,3,0,79,40,2,0,1,1,1,1,22,1,05
62,17,3,0,0,0,0,2,1,1,0,2,14,2,05
61,15,3,0,0,0,0,2,1,1,0,2,11,2,05
101,10,3,0,0,0,0,0,1,1,0,2,6,2,05
85,71,3,22,96,55,10,0,1,2,1,1,16,1,05
95,65,3,16,0,0,0,0,1,2,0,1,18,1,05
75,43,3,0,82,34,45,0,1,2,1,1,18,1,05
107,43,3,0,203,121,5,2,1,2,1,1,18,2,05
83,10,3,0,0,0,0,0,1,2,0,3,6,2,05
35,75,3,0,0,0,0,0,1,1,0,1,21,1,05
46,70,3,0,131,85,5,0,1,1,1,1,21,2,05
454,60,80,0,124,79,30,0,1,1,1,1,11,1,05
437,34,80,0,105,64,10,2,1,1,1,3,21,2,05
444,16,80,0,0,0,0,0,1,1,0,3,13,1,05
41,57,160,0,0,0,0,0,1,2,0,1,13,2,05
56,62,160,0,0,0,0,0,1,2,0,1,13,1,05
65,32,160,0,0,0,0,0,1,2,0,1,14,1,05
74,29,160,0,0,0,0,2,1,2,0,1,13,2,05
63,9,160,0,0,0,0,0,1,2,0,3,5,2,05
48,66,10,0,0,0,0,0,1,2,0,1,20,2,05
38,67,10,0,0,0,0,0,1,2,11,1,20,1,05
85,62,70,0,71,28,20,0,1,1,1,1,16,1,05
54,57,70,0,90,49,10,0,1,1,1,1,20,2,05
41,67,80,6,0,0,0,0,1,0,0,1,17,2,05
66,61,80,6,97,55,15,0,1,0,1,1,16,1,05
18,52,120,0,87,43,25,0,1,1,1,1,20,2,05
21,48,120,0,0,0,0,0,1,1,0,1,16,1,05
77,14,120,0,0,0,0,0,1,1,0,2,10,1,05
8,46,3,0,0,0,0,2,1,1,11,1,21,2,05
12,49,3,0,58,19,2,0,1,1,1,1,22,1,05
83,63,10,0,0,0,0,0,1,1,0,1,18,1,05
82,61,10,0,188,113,5,0,1,1,1,1,18,2,05
22,62,40,0,0,0,0,0,1,1,0,1,20,2,05
58,71,40,0,0,0,0,0,1,1,0,1,20,1,05
293,50,3,0,85,43,15,0,1,1,1,1,16,1,05
232,48,3,0,0,0,0,2,1,1,0,1,14,2,05
329,28,3,0,0,0,0,2,1,1,0,1,16,2,05
179,62,40,0,95,55,5,0,1,1,1,1,16,2,05
129,61,40,0,0,0,0,0,1,1,0,1,17,1,05
22,71,3,0,0,0,0,0,1,0,0,1,18,1,05
25,68,3,0,0,0,0,0,1,0,0,1,18,2,05
89,84,3,74,0,0,0,0,1,0,0,1,15,2,05
151,68,3,0,0,0,0,0,1,2,0,1,21,2,05
129,73,3,0,0,0,0,0,1,2,0,1,19,1,05
147,31,120,0,88,46,15,0,4,1,1,1,22,1,05
98,34,120,0,0,0,0,1,4,1,0,1,21,2,05
66,0,120,0,0,0,0,0,4,1,0,0,0,1,05
93,9,120,0,0,0,0,0,4,1,0,2,5,1,05
68,93,80,0,0,0,0,0,1,1,0,1,16,2,05
24,74,3,0,0,0,0,0,1,2,0,1,16,1,05
22,73,3,0,0,0,0,0,1,2,0,1,16,2,05
76,43,3,0,76,31,30,0,1,1,1,1,16,1,05
77,43,3,0,0,0,0,2,1,1,0,1,16,2,05
31,17,3,0,0,0,0,2,1,1,0,3,14,2,05
111,72,90,0,0,0,0,0,1,1,0,1,22,2,05
108,75,90,0,0,0,0,0,1,1,0,1,16,1,05
51,81,3,39,0,0,0,0,1,0,0,1,12,2,05
68,39,3,39,0,0,0,0,1,0,0,1,17,1,05
390,52,3,30,258,140,10,0,1,1,12,1,16,2,05
121,75,40,0,0,0,0,0,1,1,0,1,22,1,05
128,40,3,0,0,0,0,2,1,1,11,1,19,2,05
130,39,3,0,112,43,144,0,1,1,1,1,19,1,05
93,12,3,0,0,0,0,0,1,1,0,2,8,2,05
94,10,3,0,0,0,0,0,1,1,0,2,7,2,05
64,45,200,0,0,0,0,2,1,2,0,1,16,2,05
66,47,200,0,0,0,0,0,1,2,0,1,13,1,05
32,75,3,0,0,0,0,0,1,1,0,1,15,1,05
23,71,3,0,0,0,0,0,1,1,0,1,17,2,05
79,67,140,0,0,0,0,0,2,1,0,1,20,1,05
85,67,140,0,0,0,0,0,2,1,0,1,16,2,05
74,37,140,0,0,0,0,2,2,1,0,2,18,2,05
44,66,3,0,79,37,15,0,1,2,1,1,19,1,05
